col1;col2;col3;col4;col5;col6;col7;col8;col9;col10;target
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;1.45;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.24;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;-1
8.42;8.07;7.54;7.37;6.84;6.67;6.49;6.14;5.96;5.61;-1
5.44;5.26;5.09;4.91;4.74;4.56;4.39;4.21;4.04;3.86;-1
3.86;3.68;3.51;3.51;3.51;3.51;3.33;3.33;3.16;3.16;-1
3.16;3.16;2.98;2.98;2.98;2.81;2.81;2.81;2.63;2.63;-1
2.63;2.63;2.46;2.46;2.46;2.46;2.46;2.28;2.28;2.28;-1
2.28;2.28;2.11;2.28;2.11;2.11;2.11;2.11;2.11;2.11;-1
2.11;2.11;2.11;2.11;2.11;2.11;2.11;2.11;2.11;2.11;-1
2.11;2.11;2.11;1.93;1.93;1.93;1.93;2.11;2.11;1.93;-1
1.93;1.93;2.11;1.93;1.93;1.93;2.11;1.93;1.93;1.93;-1
1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;2.11;-1
1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;-1
1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;-1
1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;-1
1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;-1
1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;-1
1.93;1.93;1.75;1.93;1.93;1.93;1.75;1.75;1.93;1.93;-1
1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;1.93;-1
1.93;1.93;1.93;1.93;1.93;1.75;1.93;1.93;1.93;1.93;-1
1.93;1.93;2.28;2.28;2.28;2.28;2.46;2.63;2.81;2.98;1
2.98;3.33;3.51;3.68;3.86;4.04;4.21;4.39;4.56;4.74;1
4.91;5.09;5.26;5.44;5.61;5.79;6.14;6.32;6.67;7.02;1
7.19;7.54;7.72;8.42;8.6;8.6;8.77;8.95;9.12;9.3;1
9.65;10;10.18;10.35;10.7;10.7;11.05;11.4;11.58;11.75;1
12.11;12.28;12.46;12.81;12.98;13.16;13.51;13.68;13.86;14.04;1
14.39;14.74;14.91;15.09;15.44;15.61;15.79;16.14;16.32;16.49;1
16.67;16.84;17.02;17.19;17.37;17.54;17.72;17.89;18.07;18.25;1
18.42;18.6;18.77;18.95;19.12;19.3;19.3;19.47;19.47;19.82;1
20;20.18;20.18;20.35;20.53;20.7;20.7;20.88;21.05;21.05;1
21.23;21.23;21.4;21.58;21.75;21.75;21.93;22.11;22.28;22.28;1
22.46;22.63;22.63;22.81;22.98;22.98;23.16;23.33;23.33;23.51;1
23.51;23.68;23.68;23.86;24.04;24.04;24.21;24.39;24.39;24.56;1
24.74;24.91;24.91;25.09;25.26;25.26;25.44;25.44;25.61;25.79;1
25.79;25.96;26.14;26.14;26.32;26.49;26.49;26.67;26.84;26.84;1
26.84;27.02;27.19;27.19;27.37;27.54;27.72;27.89;27.89;28.07;1
28.07;28.25;28.25;28.42;28.42;28.6;28.6;28.77;28.95;29.3;1
29.47;29.47;29.47;29.65;29.65;29.82;29.82;30;30;30.18;1
30.35;30.35;30.53;30.7;30.88;30.88;30.88;31.05;31.05;31.23;1
31.23;31.23;31.4;31.4;31.58;31.75;31.75;31.93;31.93;31.93;1
32.11;32.11;32.11;31.75;31.58;30.88;28.77;27.37;25.09;23.68;-1
21.93;20.35;18.77;17.19;15.61;14.04;12.63;11.58;10.35;9.65;-1
9.12;8.6;8.25;8.07;7.72;7.37;7.02;6.84;6.84;6.84;-1
6.67;6.67;6.49;6.32;6.32;6.14;5.96;5.96;5.96;5.79;-1
5.79;5.79;5.61;5.44;5.26;5.26;5.09;5.09;4.91;4.91;-1
4.74;4.74;4.74;4.56;4.56;4.39;4.39;4.21;4.04;4.04;-1
3.86;3.68;3.51;3.51;3.33;3.16;3.16;3.16;3.16;3.16;-1
2.98;3.16;2.98;2.98;2.98;2.98;2.98;2.98;2.98;2.98;-1
2.98;2.98;2.81;2.81;2.81;2.81;2.81;2.81;2.81;2.81;-1
2.63;2.81;2.81;2.81;2.63;2.63;2.63;2.63;2.46;2.63;-1
2.63;2.63;2.63;2.63;2.63;2.63;2.46;2.46;2.46;2.46;-1
2.46;2.46;2.46;2.46;2.46;2.46;2.46;2.46;2.46;2.28;-1
2.28;2.46;2.46;2.46;2.46;2.46;2.46;2.46;2.28;2.28;-1
2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;-1
2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;-1
2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;-1
2.46;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;-1
2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;-1
2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.11;-1
2.28;2.28;2.28;2.28;2.11;2.28;2.28;2.28;2.28;2.28;-1
2.46;2.46;2.63;2.63;2.81;2.98;2.98;3.16;3.33;3.51;1
3.68;3.68;3.86;4.04;4.39;4.39;4.74;4.91;5.09;5.26;1
